Date,Adj Close,Close,High,Low,Open,Volume
2022-03-14,217.16189575195312,220.0,222.0,211.3000030517578,215.0,1048577
2022-03-21,215.18771362304688,218.0,223.5500030517578,212.14999389648438,219.0,3388727
2022-03-28,216.42156982421875,219.25,220.64999389648438,212.6999969482422,218.0,2973573
2022-04-04,219.8270721435547,222.6999969482422,227.8000030517578,219.75,219.75,2361332
2022-04-11,216.07608032226562,218.89999389648438,225.5,218.0,222.64999389648438,1669770
2022-04-18,214.10189819335938,216.89999389648438,223.0,215.14999389648438,217.0,2581139
2022-04-25,208.91961669921875,211.64999389648438,216.39999389648438,209.9499969482422,215.0,1128688
2022-05-02,204.18153381347656,206.85000610351562,212.8000030517578,205.3000030517578,210.0,562845
2022-05-09,202.35540771484375,205.0,210.35000610351562,195.14999389648438,207.1999969482422,1184138
2022-05-16,221.99868774414062,224.89999389648438,231.39999389648438,202.25,205.0,3653369
2022-05-23,227.47708129882812,230.4499969482422,235.5,217.5,225.85000610351562,2939970
2022-05-30,230.9319305419922,233.9499969482422,238.75,227.35000610351562,230.39999389648438,4428884
2022-06-06,227.47708129882812,230.4499969482422,239.39999389648438,226.1999969482422,235.0,1712283
2022-06-13,207.5376739501953,210.25,227.0,207.0500030517578,227.0,1163951
2022-06-20,215.3851318359375,218.1999969482422,223.35000610351562,204.0,210.14999389648438,921892
2022-06-27,215.63189697265625,218.4499969482422,228.0,213.5500030517578,219.4499969482422,1561932
2022-07-04,224.318359375,227.25,229.75,217.25,217.89999389648438,927418
2022-07-11,222.8870849609375,225.8000030517578,230.1999969482422,220.0,228.85000610351562,927199
2022-07-18,224.07159423828125,227.0,232.9499969482422,221.60000610351562,226.9499969482422,1303084
2022-07-25,224.58035278320312,226.1999969482422,238.89999389648438,223.0500030517578,227.89999389648438,2560494
2022-08-01,233.8137664794922,235.5,247.0,228.14999389648438,229.6999969482422,2840658
2022-08-08,247.76318359375,249.5500030517578,252.0,234.8000030517578,236.0,1245020
2022-08-15,237.53692626953125,239.25,253.39999389648438,238.64999389648438,249.5500030517578,1013862
2022-08-22,232.82093811035156,234.5,238.64999389648438,224.9499969482422,237.0,882803
2022-08-29,242.20326232910156,243.9499969482422,249.0,225.1999969482422,230.0,1983999
2022-09-05,237.58657836914062,239.3000030517578,248.0,235.0500030517578,247.89999389648438,1210815
2022-09-12,233.56556701660156,235.25,247.9499969482422,233.0,241.60000610351562,1781265
2022-09-19,246.57176208496094,248.35000610351562,254.9499969482422,235.85000610351562,239.89999389648438,3404220
2022-09-26,241.1111602783203,242.85000610351562,248.35000610351562,229.0,248.35000610351562,1916155
2022-10-03,248.70635986328125,250.5,254.0,238.3000030517578,242.0,1331360
2022-10-10,242.65005493164062,244.39999389648438,255.0,240.5500030517578,248.6999969482422,1666723
2022-10-17,250.84095764160156,252.64999389648438,258.0,243.10000610351562,243.10000610351562,2061179
2022-10-24,251.1884765625,253.0,261.75,243.10000610351562,251.1999969482422,2058036
2022-10-31,253.1741485595703,255.0,268.70001220703125,251.39999389648438,253.0,4017220
2022-11-07,262.8046875,264.70001220703125,268.29998779296875,248.6999969482422,257.6000061035156,2021222
2022-11-14,253.9684295654297,255.8000030517578,267.29998779296875,253.0500030517578,266.04998779296875,672194
2022-11-21,250.14599609375,251.9499969482422,256.8999938964844,248.75,255.10000610351562,408858
2022-11-28,250.5927734375,252.39999389648438,259.0,249.1999969482422,251.0,759762
2022-12-05,258.1383361816406,260.0,269.0,248.0,253.89999389648438,2016394
2022-12-12,266.8257141113281,268.75,273.0,254.0,258.0,3268154
2022-12-19,258.8333435058594,260.70001220703125,274.8999938964844,257.0,272.45001220703125,2573097
2022-12-26,259.5283203125,261.3999938964844,267.5,257.29998779296875,257.54998779296875,769049
2023-01-02,257.5426330566406,259.3999938964844,268.0,258.3500061035156,262.8999938964844,979029
2023-01-09,256.40087890625,258.25,262.0,250.3000030517578,259.95001220703125,546848
2023-01-16,250.14599609375,251.9499969482422,259.04998779296875,248.25,258.54998779296875,538502
2023-01-23,243.54360961914062,245.3000030517578,255.0,241.3000030517578,251.14999389648438,300548
2023-01-30,244.28823852539062,246.0500030517578,250.0,229.0500030517578,246.0,1278626
2023-02-06,247.11781311035156,248.89999389648438,249.89999389648438,241.0500030517578,247.25,885510
2023-02-13,247.91209411621094,249.6999969482422,250.5,241.0,248.9499969482422,439827
2023-02-20,241.8557891845703,243.60000610351562,258.79998779296875,237.3000030517578,250.0,1881226
2023-02-27,246.27391052246094,248.0500030517578,249.5,240.39999389648438,244.60000610351562,518487
2023-03-06,245.38035583496094,247.14999389648438,249.85000610351562,243.8000030517578,246.64999389648438,241342
2023-03-13,244.04002380371094,245.8000030517578,249.5,240.10000610351562,245.5,355881
2023-03-20,246.27391052246094,248.0500030517578,260.0,243.14999389648438,249.0,411014
2023-03-27,248.2595977783203,250.0500030517578,252.3000030517578,237.5,246.0,426202
2023-04-03,249.64956665039062,251.4499969482422,255.5500030517578,250.10000610351562,251.39999389648438,245654
2023-04-10,254.1669921875,256.0,257.5,250.0,250.0500030517578,372275
2023-04-17,256.1030578613281,257.95001220703125,264.45001220703125,253.0,256.29998779296875,484933
2023-04-24,252.97560119628906,254.8000030517578,259.6000061035156,251.5500030517578,257.95001220703125,499399
2023-05-01,247.26675415039062,249.0500030517578,256.29998779296875,243.3000030517578,254.8000030517578,802277
2023-05-08,248.2099609375,250.0,251.0,243.35000610351562,249.5,527596
2023-05-15,249.55029296875,251.35000610351562,255.75,247.60000610351562,250.0,522687
2023-05-22,248.35887145996094,250.14999389648438,252.0,246.0,250.5,300306
2023-05-29,250.54312133789062,252.35000610351562,255.0,239.0,250.4499969482422,1159107
2023-06-05,255.060546875,256.8999938964844,263.1000061035156,249.5,253.75,952530
2023-06-12,252.92593383789062,254.75,258.79998779296875,250.89999389648438,256.8999938964844,569723
2023-06-19,263.1521911621094,265.04998779296875,272.5,252.1999969482422,255.39999389648438,2111058
2023-06-26,280.4772644042969,282.5,290.8500061035156,260.29998779296875,264.8999938964844,4759280
2023-07-03,285.3918151855469,287.45001220703125,290.0,277.29998779296875,284.0,2487026
2023-07-10,281.51971435546875,283.54998779296875,296.95001220703125,279.8500061035156,291.8999938964844,1515314
2023-07-17,281.7679138183594,283.79998779296875,295.04998779296875,282.95001220703125,283.0,965568
2023-07-24,284.05145263671875,286.1000061035156,287.5,278.3999938964844,284.0,998164
2023-07-31,282.6118469238281,284.6499938964844,287.5,276.25,287.0,692582
2023-08-07,301.6744079589844,303.8500061035156,335.0,281.95001220703125,284.95001220703125,9753468
2023-08-14,304.4046936035156,306.6000061035156,319.95001220703125,296.0,305.45001220703125,3774718
2023-08-21,312.1623840332031,313.1000061035156,320.0,306.1499938964844,306.79998779296875,1822831
2023-08-28,313.00982666015625,313.95001220703125,325.0,309.70001220703125,314.6499938964844,2004948
2023-09-04,315.00384521484375,315.95001220703125,319.95001220703125,308.54998779296875,315.0,1329841
2023-09-11,310.26806640625,311.20001220703125,318.45001220703125,300.6499938964844,316.0,1424444
2023-09-18,301.0457763671875,301.95001220703125,314.8999938964844,301.0,311.20001220703125,1199745
2023-09-25,306.3797302246094,307.29998779296875,311.75,302.0,304.6000061035156,742393
2023-10-02,290.9261474609375,291.79998779296875,308.0,289.29998779296875,307.29998779296875,1212233
2023-10-09,299.00189208984375,299.8999938964844,302.95001220703125,281.0,291.79998779296875,1846421
2023-10-16,307.5761413574219,308.5,313.5,284.0,299.79998779296875,2009995
2023-10-23,306.18035888671875,307.1000061035156,310.04998779296875,290.75,310.04998779296875,542063
2023-10-30,295.11358642578125,296.0,308.8500061035156,294.70001220703125,307.1000061035156,1395737
2023-11-06,287.1375427246094,288.0,298.6499938964844,283.1000061035156,298.5,981829
2023-11-13,290.82647705078125,291.70001220703125,298.3999938964844,287.1000061035156,291.70001220703125,782190
2023-11-20,286.240234375,287.1000061035156,294.8999938964844,285.1499938964844,291.70001220703125,658175
2023-11-27,296.0108947753906,296.8999938964844,304.3999938964844,287.1000061035156,287.1000061035156,1641345
2023-12-04,298.45355224609375,299.3500061035156,305.29998779296875,296.1000061035156,301.3500061035156,1503264
2023-12-11,292.0228576660156,292.8999938964844,301.79998779296875,292.29998779296875,300.29998779296875,672841
2023-12-18,292.3219909667969,293.20001220703125,306.0,284.0,292.3999938964844,2808880
2023-12-25,291.4745178222656,292.3500061035156,294.8999938964844,283.3500061035156,293.20001220703125,1449570
2024-01-01,293.0697326660156,293.95001220703125,297.0,287.8500061035156,293.29998779296875,1420070
2024-01-08,293.2192687988281,294.1000061035156,297.8500061035156,289.75,294.79998779296875,1392433
2024-01-15,290.3279724121094,291.20001220703125,296.20001220703125,289.5,295.20001220703125,1011715
2024-01-22,292.4715270996094,293.3500061035156,297.0,285.79998779296875,291.20001220703125,769337
2024-01-29,309.1214904785156,310.04998779296875,316.0,288.95001220703125,295.6000061035156,5033938
2024-02-05,310.46746826171875,311.3999938964844,322.0,304.1000061035156,314.95001220703125,3864100
2024-02-12,310.21820068359375,311.1499938964844,321.8999938964844,301.95001220703125,314.45001220703125,2680889
2024-02-19,310.0188293457031,310.95001220703125,323.45001220703125,306.45001220703125,312.75,2084239
2024-02-26,336.8382568359375,337.8500061035156,344.3999938964844,308.79998779296875,310.0,11812273
2024-03-04,343.4184875488281,344.45001220703125,350.3500061035156,332.0,346.45001220703125,3637579
2024-03-11,318.89215087890625,319.8500061035156,352.0,303.1000061035156,349.0,2641751
2024-03-18,320.9360046386719,321.8999938964844,325.8500061035156,315.3999938964844,324.0,743268
2024-03-25,330.35772705078125,331.3500061035156,337.0,319.04998779296875,321.8999938964844,1040550
2024-04-01,339.97882080078125,341.0,344.79998779296875,331.3999938964844,331.3999938964844,1359091
2024-04-08,345.7614440917969,346.79998779296875,353.79998779296875,340.0,344.79998779296875,2215428
2024-04-15,338.9818115234375,340.0,349.0,331.0,341.5,1353650
2024-04-22,341.524169921875,342.54998779296875,349.79998779296875,337.70001220703125,341.0,1329401
2024-04-29,346.060546875,347.1000061035156,353.75,341.3999938964844,344.0,1077213
2024-05-06,353.6378173828125,354.70001220703125,364.70001220703125,337.5,347.29998779296875,6602364
2024-05-13,366.598876953125,367.70001220703125,378.95001220703125,349.6499938964844,354.6000061035156,5229706
2024-05-20,367.2469177246094,368.3500061035156,393.75,365.0,369.5,6155517
2024-05-27,369.290771484375,370.3999938964844,390.79998779296875,367.1000061035156,370.0,2953390
2024-06-03,389.5299987792969,390.70001220703125,404.54998779296875,345.0,380.0,4743365
2024-06-10,398.7024230957031,399.8999938964844,414.6499938964844,386.1499938964844,391.29998779296875,4880392
2024-06-17,423.5278625488281,424.79998779296875,429.79998779296875,399.8999938964844,399.8999938964844,4347699
2024-06-24,429.80902099609375,431.1000061035156,440.0,415.75,424.6000061035156,2085160
2024-07-01,475.07305908203125,476.5,480.04998779296875,431.0,433.04998779296875,2781887
2024-07-08,465.05316162109375,466.45001220703125,527.5499877929688,445.0,479.3500061035156,3558206
2024-07-15,449.3004455566406,450.6499938964844,471.29998779296875,445.20001220703125,469.8999938964844,1049059
2024-07-22,450.64642333984375,452.0,485.1499938964844,439.3500061035156,445.3999938964844,3401437
2024-07-29,460.20001220703125,460.20001220703125,472.8999938964844,452.0,464.8999938964844,1817858
2024-08-05,474.3999938964844,474.3999938964844,480.0,441.54998779296875,447.0,2615197
2024-08-12,524.1500244140625,524.1500244140625,577.4500122070312,466.04998779296875,472.04998779296875,11726525
2024-08-19,467.6000061035156,467.6000061035156,525.9000244140625,464.3999938964844,524.1500244140625,6440502
2024-08-26,458.54998779296875,458.54998779296875,493.20001220703125,453.0,471.0,5520097
2024-09-02,466.54998779296875,466.54998779296875,477.0,449.3999938964844,458.54998779296875,3228629
2024-09-09,460.45001220703125,460.45001220703125,472.0,453.1499938964844,466.5,1327841
2024-09-16,449.79998779296875,449.79998779296875,470.5,446.29998779296875,468.0,1607789
2024-09-23,446.3500061035156,446.3500061035156,456.1000061035156,442.04998779296875,456.1000061035156,1594634
2024-09-30,443.8999938964844,443.8999938964844,451.20001220703125,419.6499938964844,445.0,2762805
2024-10-07,440.1000061035156,440.1000061035156,446.1499938964844,426.25,445.0,1884421
2024-10-14,439.8999938964844,439.8999938964844,453.79998779296875,428.6000061035156,442.3500061035156,1461518
2024-10-21,411.1000061035156,411.1000061035156,443.20001220703125,406.04998779296875,436.0,1506941
2024-10-28,437.45001220703125,437.45001220703125,441.25,405.8999938964844,412.0,1768107
2024-11-04,431.6499938964844,431.6499938964844,454.54998779296875,427.0,448.95001220703125,2221612
2024-11-11,405.54998779296875,405.54998779296875,432.0,402.8999938964844,428.6499938964844,883729
2024-11-18,412.45001220703125,412.45001220703125,429.3500061035156,394.1000061035156,404.54998779296875,1463966
2024-11-25,416.95001220703125,416.95001220703125,424.0,408.25,417.79998779296875,858189
2024-12-02,436.3999938964844,436.3999938964844,439.0,411.20001220703125,414.5,1439009
2024-12-09,436.04998779296875,436.04998779296875,449.5,414.29998779296875,437.70001220703125,1585433
2024-12-16,415.6000061035156,415.6000061035156,444.5,413.95001220703125,435.0,2758247
2024-12-23,417.20001220703125,417.20001220703125,425.8500061035156,408.3999938964844,415.6000061035156,573391
2024-12-30,427.1000061035156,427.1000061035156,450.0,412.1499938964844,416.1000061035156,3101376
2025-01-06,397.3999938964844,397.3999938964844,429.70001220703125,395.29998779296875,422.25,1090225
2025-01-13,384.1499938964844,384.1499938964844,408.0,379.75,397.3999938964844,1920082
2025-01-20,365.54998779296875,365.54998779296875,390.0,364.04998779296875,384.1499938964844,1611925
