Date,Adj Close,Close,High,Low,Open,Volume
2020-09-21,469.3537902832031,489.6499938964844,528.25,483.0,523.7999877929688,49120014
2020-09-28,485.8888244628906,506.8999938964844,517.8499755859375,488.5,495.0,40528600
2020-10-05,491.64007568359375,512.9000244140625,529.2999877929688,503.79998779296875,507.0,46576576
2020-10-12,466.7178039550781,486.8999938964844,519.9500122070312,485.25,514.9000244140625,39275314
2020-10-19,464.4172668457031,484.5,494.5,480.3999938964844,489.95001220703125,30986563
2020-10-26,446.4444885253906,465.75,487.3999938964844,452.25,487.3999938964844,38893805
2020-11-02,488.0455017089844,509.1499938964844,518.25,459.04998779296875,467.8999938964844,96120492
2020-11-09,492.69451904296875,514.0,518.0,489.0,512.5,56420155
2020-11-16,482.39007568359375,503.25,523.4000244140625,496.0,508.45001220703125,33332641
2020-11-23,490.44189453125,511.6499938964844,526.0,501.0,504.0,49149971
2020-11-30,545.462646484375,569.0499877929688,572.9000244140625,511.6499938964844,511.6499938964844,65145655
2020-12-07,544.552001953125,568.0999755859375,591.5,560.0999755859375,570.3499755859375,56774258
2020-12-14,551.1659545898438,575.0,586.2999877929688,568.0,568.3499755859375,33580385
2020-12-21,565.9757080078125,590.4500122070312,595.0,539.7000122070312,573.7999877929688,33172925
2020-12-28,571.53515625,596.25,599.75,581.5,599.0,42384574
2021-01-04,595.0675659179688,620.7999877929688,622.7999877929688,595.2000122070312,600.0,41548654
2021-01-11,579.2515258789062,604.2999877929688,628.0,596.4000244140625,623.7000122070312,35569611
2021-01-18,551.3577270507812,575.2000122070312,607.3499755859375,570.5999755859375,604.0999755859375,28236014
2021-01-25,561.90185546875,586.2000122070312,600.0,550.4000244140625,577.0999755859375,49087029
2021-02-01,608.4393310546875,634.75,648.4000244140625,579.5999755859375,596.0,71107004
2021-02-08,601.154541015625,627.1500244140625,654.4000244140625,614.0999755859375,640.9000244140625,46081332
2021-02-15,587.216064453125,607.2999877929688,637.2999877929688,601.2000122070312,632.0,31084604
2021-02-22,574.9360961914062,594.5999755859375,621.3499755859375,590.0,608.0,37856942
2021-03-01,590.9872436523438,611.2000122070312,636.75,597.0499877929688,600.0,34336054
2021-03-08,593.3076782226562,613.5999755859375,629.1500244140625,607.5,611.5,18680183
2021-03-15,559.1752319335938,578.2999877929688,614.0,562.0999755859375,614.0,27612480
2021-03-22,567.7808837890625,587.2000122070312,597.0,571.5,578.5999755859375,30147953
2021-03-29,590.552001953125,610.75,612.7000122070312,587.2000122070312,587.2000122070312,15941290
2021-04-05,615.6922607421875,636.75,642.0,592.75,611.7000122070312,37534130
2021-04-12,624.6845703125,646.0499877929688,650.0,615.2000122070312,639.0,41021660
2021-04-19,616.8524780273438,637.9500122070312,659.5,630.1500244140625,644.0,44135086
2021-04-26,632.8068237304688,654.4500122070312,666.5999755859375,631.0,644.0,34260042
2021-05-03,656.9801025390625,679.4500122070312,696.7000122070312,642.0,653.9500122070312,55088846
2021-05-10,668.583251953125,691.4500122070312,721.8499755859375,683.5999755859375,688.0,39786429
2021-05-17,667.5679931640625,690.4000244140625,706.75,680.0499877929688,688.0,27804695
2021-05-24,647.6008911132812,669.75,709.75,666.2999877929688,691.0,50950856
2021-05-31,651.6620483398438,673.9500122070312,680.8499755859375,659.0,672.0,32721044
2021-06-07,658.7688598632812,681.2999877929688,686.3499755859375,665.0999755859375,673.9500122070312,19904139
2021-06-14,646.3921508789062,668.5,683.7000122070312,652.7000122070312,682.0,19280584
2021-06-21,650.0181274414062,672.25,680.25,661.5,662.0,16611379
2021-06-28,658.7205200195312,681.25,689.5,669.5499877929688,675.0,19223736
2021-07-05,645.81201171875,667.9000244140625,684.9500122070312,664.2000122070312,684.0,11402046
2021-07-12,665.8274536132812,688.5999755859375,695.6500244140625,666.4000244140625,668.5999755859375,17347084
2021-07-19,671.0488891601562,694.0,698.9500122070312,673.9000244140625,678.0499877929688,10669957
2021-07-26,748.3549194335938,773.9500122070312,783.75,672.5499877929688,695.2000122070312,53666228
2021-08-02,759.2327880859375,785.2000122070312,804.3499755859375,764.0999755859375,785.0,48226793
2021-08-09,752.5609741210938,778.2999877929688,798.7999877929688,767.6500244140625,789.1500244140625,19946682
2021-08-16,735.9782104492188,761.1500244140625,793.2000122070312,743.3499755859375,775.2000122070312,18270925
2021-08-23,746.2760009765625,771.7999877929688,777.9500122070312,750.7999877929688,765.0,11531532
2021-08-30,765.304931640625,789.4000244140625,803.9000244140625,768.1500244140625,769.0,19404488
2021-09-06,752.604736328125,776.2999877929688,793.0999755859375,763.5499877929688,789.4000244140625,13021958
2021-09-13,746.4000854492188,769.9000244140625,788.0,766.6500244140625,776.2999877929688,10732799
2021-09-20,746.9332885742188,770.4500122070312,777.2000122070312,751.0499877929688,766.7000122070312,10035858
2021-09-27,801.3693237304688,826.5999755859375,832.9500122070312,754.9500122070312,771.4500122070312,42575876
2021-10-04,796.3281860351562,821.4000244140625,838.9000244140625,797.2999877929688,830.0,16748018
2021-10-11,815.6207275390625,841.2999877929688,850.0,817.7999877929688,826.0,11809186
2021-10-18,787.7482299804688,812.5499877929688,851.0,800.1500244140625,850.0,11616987
2021-10-25,770.7340698242188,795.0,838.4500122070312,779.3499755859375,810.0,13297110
2021-11-01,771.1702880859375,795.4500122070312,836.0,781.3499755859375,798.9500122070312,29482209
2021-11-08,781.8829345703125,806.5,815.0,783.0,798.0,14597420
2021-11-15,766.5167236328125,790.6500244140625,819.6500244140625,780.0999755859375,808.2999877929688,8462716
2021-11-22,743.8794555664062,767.2999877929688,798.9000244140625,761.5499877929688,791.8499755859375,15332138
2021-11-29,728.8525390625,751.7999877929688,775.0,740.3499755859375,773.0,21889439
2021-12-06,738.1110229492188,761.3499755859375,775.0,733.7000122070312,751.2000122070312,13246788
2021-12-13,745.4791259765625,768.9500122070312,786.5,745.2999877929688,763.8499755859375,25304755
2021-12-20,761.427001953125,785.4000244140625,803.9500122070312,753.0499877929688,768.0,26298261
2021-12-27,819.886474609375,845.7000122070312,850.9500122070312,781.1500244140625,784.0,26351496
2022-01-03,803.6476440429688,828.9500122070312,860.0499877929688,822.0,845.0,13089585
2022-01-10,833.507568359375,859.75,871.0,817.5499877929688,832.0999755859375,23488948
2022-01-17,784.0642700195312,808.75,867.2000122070312,801.0999755859375,859.75,12888612
2022-01-24,802.096435546875,827.3499755859375,842.9000244140625,784.7999877929688,804.0,17746883
2022-01-31,866.6636962890625,893.9500122070312,902.8499755859375,820.0499877929688,830.0999755859375,31299034
2022-02-07,853.2363891601562,880.0999755859375,901.4500122070312,874.6500244140625,901.4500122070312,16977932
2022-02-14,843.16259765625,862.9000244140625,886.6500244140625,856.4000244140625,870.0,14592257
2022-02-21,812.52978515625,831.5499877929688,864.0,815.0,855.5,13235049
2022-02-28,810.6732177734375,829.6500244140625,847.0,809.3499755859375,821.0,14670625
2022-03-07,881.3682250976562,902.0,907.0,809.0999755859375,818.0,25300119
2022-03-14,890.7486572265625,911.5999755859375,915.0,880.4500122070312,901.9500122070312,16519347
2022-03-21,881.7102661132812,902.3499755859375,931.0,885.5,912.5,13345062
2022-03-28,887.9151000976562,908.7000122070312,927.0,899.2999877929688,908.9000244140625,9893398
2022-04-04,903.4513549804688,924.5999755859375,948.0,902.5999755859375,908.0,10851755
2022-04-11,915.3234252929688,936.75,943.0,911.4000244140625,920.0,4348536
2022-04-18,903.646728515625,924.7999877929688,946.0,915.0499877929688,927.5999755859375,8899828
2022-04-25,907.4087524414062,928.6500244140625,967.0499877929688,896.5999755859375,915.5499877929688,13316158
2022-05-02,863.0960083007812,883.2999877929688,925.0,861.5,922.4500122070312,12857916
2022-05-09,862.3143310546875,882.5,891.4000244140625,835.2000122070312,868.0499877929688,19837563
2022-05-16,894.7060546875,915.6500244140625,917.7000122070312,875.0499877929688,881.9500122070312,13528349
2022-05-23,883.224853515625,903.9000244140625,931.2999877929688,893.5,920.0,13999936
2022-05-30,845.3121948242188,865.0999755859375,915.5,832.5999755859375,905.0,40072914
2022-06-06,826.3561401367188,845.7000122070312,873.9500122070312,835.4500122070312,865.0,12758449
2022-06-13,775.2523803710938,793.4000244140625,851.0,789.9000244140625,840.0,14708332
2022-06-20,805.7386474609375,824.5999755859375,833.7999877929688,794.5,801.0,9303592
2022-06-27,810.2823486328125,829.25,848.1500244140625,823.6500244140625,828.0,14906064
2022-07-04,838.08154296875,857.7000122070312,859.5,821.9000244140625,825.2999877929688,12400472
2022-07-11,858.30810546875,878.4000244140625,884.9500122070312,849.0,856.7999877929688,12474639
2022-07-18,854.497314453125,874.5,895.5999755859375,862.0499877929688,888.5999755859375,11617589
2022-07-25,921.6259155273438,943.2000122070312,951.9500122070312,856.4000244140625,870.0,21276327
2022-08-01,894.9992065429688,915.9500122070312,939.9500122070312,893.5499877929688,939.9500122070312,15596044
2022-08-08,892.556396484375,913.4500122070312,927.0,907.1500244140625,919.7999877929688,8666424
2022-08-15,880.7330932617188,901.3499755859375,926.0,895.2000122070312,913.4500122070312,8162586
2022-08-22,862.8416748046875,880.1500244140625,903.4500122070312,872.5999755859375,900.5,14957247
2022-08-29,852.4500732421875,869.5499877929688,901.9000244140625,865.0,872.0,10643610
2022-09-05,872.4979248046875,890.0,901.9000244140625,864.4500122070312,869.0,9937696
2022-09-12,850.9795532226562,868.0499877929688,897.7000122070312,865.7999877929688,891.2000122070312,13083274
2022-09-19,902.986328125,921.0999755859375,926.7000122070312,856.7999877929688,872.4000244140625,17601866
2022-09-26,929.9945678710938,948.6500244140625,955.5,892.0499877929688,917.9500122070312,25117960
2022-10-03,936.3667602539062,955.1500244140625,967.8499755859375,942.75,952.9500122070312,11513221
2022-10-10,957.100830078125,976.2999877929688,979.9000244140625,935.25,945.9500122070312,14791025
2022-10-17,958.4732666015625,977.7000122070312,991.9000244140625,965.0499877929688,976.2999877929688,10598322
2022-10-24,970.5313720703125,990.0,1013.4000244140625,982.0999755859375,986.0,10625572
2022-10-31,1019.4502563476562,1039.9000244140625,1070.949951171875,991.2000122070312,994.9500122070312,18696706
2022-11-07,993.6182861328125,1013.5499877929688,1049.949951171875,1006.75,1045.0,9932759
2022-11-14,989.7459716796875,1009.5999755859375,1030.5,1002.0,1018.6500244140625,7842057
2022-11-21,1013.51904296875,1033.8499755859375,1037.949951171875,993.5,1003.0,8086285
2022-11-28,1019.5482177734375,1040.0,1058.300048828125,1027.949951171875,1033.0,9829885
2022-12-05,973.3253173828125,992.8499755859375,1045.949951171875,975.0,1042.1500244140625,20823504
2022-12-12,974.1096801757812,993.6500244140625,1007.0,979.7999877929688,994.9000244140625,9232798
2022-12-19,981.854248046875,1001.5499877929688,1034.050048828125,973.7000122070312,987.5999755859375,13719256
2022-12-26,981.707275390625,1001.4000244140625,1015.75,988.7000122070312,1010.0,9656024
2023-01-02,988.8637084960938,1008.7000122070312,1025.9000244140625,987.2000122070312,1001.4000244140625,10019685
2023-01-09,1011.3132934570312,1031.5999755859375,1035.449951171875,1008.3499755859375,1015.0,9565892
2023-01-16,1010.087890625,1030.3499755859375,1047.5,1016.8499755859375,1031.5999755859375,7709665
2023-01-23,1022.8812866210938,1043.4000244140625,1054.9000244140625,1022.5,1035.0,9396506
2023-01-30,1007.93115234375,1028.1500244140625,1072.1500244140625,993.0,1041.949951171875,17753522
2023-02-06,986.8049926757812,1006.5999755859375,1028.5,996.7000122070312,1020.0,8395451
2023-02-13,972.3861083984375,984.5,1018.0499877929688,982.0,1008.25,8965394
2023-02-20,958.558349609375,970.5,991.6500244140625,963.7000122070312,990.1500244140625,11194649
2023-02-27,955.002685546875,966.9000244140625,976.0,951.0,970.5,10956859
2023-03-06,943.7923583984375,955.5499877929688,979.5,946.0999755859375,970.0,11719582
2023-03-13,945.9158935546875,957.7000122070312,970.0,947.5499877929688,955.0999755859375,9927694
2023-03-20,960.8794555664062,972.8499755859375,982.9500122070312,947.3499755859375,950.0,8661370
2023-03-27,971.0032958984375,983.0999755859375,996.5,963.0,980.0,8736402
2023-04-03,999.6464233398438,1012.0999755859375,1014.0,975.2999877929688,981.0,4639681
2023-04-10,991.1522827148438,1003.5,1023.8499755859375,1002.0,1015.0,7589838
2023-04-17,977.2752075195312,989.4500122070312,1009.9000244140625,983.75,999.4500122070312,8015439
2023-04-24,975.4973754882812,987.6500244140625,992.5,959.25,975.0,13561292
2023-05-01,958.5089721679688,970.4500122070312,988.9000244140625,959.5,987.6500244140625,8500503
2023-05-08,944.2367553710938,956.0,969.0,949.5,962.0,15071579
2023-05-15,914.457763671875,925.8499755859375,962.5499877929688,922.4500122070312,953.0,11719749
2023-05-22,957.9657592773438,969.9000244140625,976.7000122070312,922.8499755859375,925.8499755859375,13862396
2023-05-29,987.30029296875,999.5999755859375,1003.7000122070312,946.4000244140625,969.9500122070312,20561932
2023-06-05,971.8428344726562,983.9500122070312,1017.7000122070312,981.0,1005.3499755859375,12573178
2023-06-12,979.7938842773438,992.0,996.0,981.0499877929688,987.9000244140625,11488955
2023-06-19,979.2506103515625,991.4500122070312,1007.75,977.2999877929688,995.1500244140625,10772616
2023-06-26,1038.660400390625,1051.5999755859375,1055.0,986.0,994.0,16775787
2023-07-03,1022.9560546875,1035.699951171875,1057.699951171875,1028.75,1053.0,10000573
2023-07-10,1059.7476806640625,1072.949951171875,1083.75,1031.0999755859375,1036.0,14863449
2023-07-17,1083.6500244140625,1097.1500244140625,1104.5,1063.8499755859375,1073.699951171875,12902647
2023-07-24,1124.5406494140625,1138.550048828125,1155.3499755859375,1090.800048828125,1094.0,14198799
2023-07-31,1128.9141845703125,1138.949951171875,1169.699951171875,1121.050048828125,1140.0,16887025
2023-08-07,1122.3724365234375,1132.3499755859375,1166.75,1130.5,1138.949951171875,10933175
2023-08-14,1124.900146484375,1134.9000244140625,1149.300048828125,1120.5,1131.0,6486817
2023-08-21,1096.5521240234375,1106.300048828125,1147.0,1100.25,1129.949951171875,8521254
2023-08-28,1099.228271484375,1109.0,1125.050048828125,1101.699951171875,1110.050048828125,12750178
2023-09-04,1120.4891357421875,1130.449951171875,1149.0,1102.0,1114.0,9516535
2023-09-11,1139.6688232421875,1149.800048828125,1156.699951171875,1125.699951171875,1130.449951171875,12606687
2023-09-18,1122.3724365234375,1132.3499755859375,1157.0,1128.300048828125,1149.0,6940385
2023-09-25,1148.4407958984375,1158.6500244140625,1167.4000244140625,1118.5,1126.199951171875,10281735
2023-10-02,1117.366943359375,1127.300048828125,1161.949951171875,1111.800048828125,1158.6500244140625,7155680
2023-10-09,1135.20849609375,1145.300048828125,1147.199951171875,1109.0,1111.0,6785263
2023-10-16,1132.1357421875,1142.199951171875,1161.800048828125,1133.050048828125,1141.5,6844607
2023-10-23,1101.5079345703125,1111.300048828125,1149.199951171875,1097.5,1135.0,5978343
2023-10-30,1131.04541015625,1141.0999755859375,1145.699951171875,1068.3499755859375,1115.699951171875,16724311
2023-11-06,1168.9583740234375,1179.3499755859375,1183.25,1140.0,1140.0999755859375,7749377
2023-11-13,1184.073974609375,1194.5999755859375,1198.4000244140625,1171.0,1180.0999755859375,6160833
2023-11-20,1184.91650390625,1195.449951171875,1214.800048828125,1185.25,1196.0,6009856
2023-11-27,1220.401123046875,1231.25,1241.8499755859375,1184.5,1195.449951171875,9122728
2023-12-04,1224.9110107421875,1235.800048828125,1258.0,1220.5,1237.25,7340937
2023-12-11,1224.8614501953125,1235.75,1250.0,1212.6500244140625,1236.0,12269837
2023-12-18,1232.69189453125,1243.6500244140625,1267.949951171875,1208.550048828125,1235.75,10134231
2023-12-25,1248.3525390625,1259.449951171875,1271.949951171875,1239.300048828125,1243.6500244140625,7685276
2024-01-01,1288.7435302734375,1300.199951171875,1328.5,1252.5,1261.0,11419024
2024-01-08,1314.2664794921875,1325.949951171875,1333.5,1299.300048828125,1305.4000244140625,7527617
2024-01-15,1323.83154296875,1335.5999755859375,1344.4000244140625,1290.0,1329.199951171875,9293444
2024-01-22,1356.2435302734375,1368.300048828125,1394.5999755859375,1316.0,1335.5999755859375,7720484
2024-01-29,1404.16748046875,1416.6500244140625,1438.9000244140625,1355.199951171875,1365.0,15362767
2024-02-05,1521.2764892578125,1534.800048828125,1539.0,1423.5999755859375,1426.800048828125,16192825
2024-02-12,1505.1768798828125,1509.949951171875,1555.0999755859375,1504.8499755859375,1539.8499755859375,16495368
2024-02-19,1556.3148193359375,1561.25,1568.449951171875,1507.4000244140625,1514.8499755859375,8324201
2024-02-26,1554.321044921875,1559.25,1587.800048828125,1548.050048828125,1562.0,10113576
2024-03-04,1600.624267578125,1605.699951171875,1619.949951171875,1535.4000244140625,1550.550048828125,7908308
2024-03-11,1543.3060302734375,1548.199951171875,1627.0,1541.199951171875,1615.1500244140625,13654376
2024-03-18,1603.814208984375,1608.9000244140625,1621.0,1520.5,1548.25,16896137
2024-03-25,1615.4273681640625,1620.550048828125,1634.0,1592.0999755859375,1608.9000244140625,10606805
2024-04-01,1603.913818359375,1609.0,1638.8499755859375,1587.1500244140625,1631.5999755859375,9156851
2024-04-08,1535.1319580078125,1540.0,1618.9000244140625,1534.0,1611.0,12746727
2024-04-15,1517.986328125,1522.800048828125,1545.550048828125,1503.699951171875,1517.5999755859375,10336037
2024-04-22,1501.7877197265625,1506.550048828125,1562.449951171875,1477.699951171875,1528.449951171875,21134209
2024-04-29,1506.3731689453125,1511.1500244140625,1537.0,1497.0,1516.0,8761464
2024-05-06,1501.7877197265625,1506.550048828125,1543.1500244140625,1489.800048828125,1518.0,6805027
2024-05-13,1527.0576171875,1531.9000244140625,1550.25,1502.0,1513.0,9119624
2024-05-20,1482.0003662109375,1486.699951171875,1564.0,1467.0,1531.4000244140625,22665831
2024-05-27,1455.185546875,1459.800048828125,1501.0,1440.0,1486.699951171875,17571956
2024-06-03,1502.086669921875,1506.8499755859375,1510.0999755859375,1377.199951171875,1496.5,15808613
2024-06-10,1511.207763671875,1516.0,1525.0,1495.8499755859375,1519.0,6220282
2024-06-17,1462.6119384765625,1467.25,1529.8499755859375,1460.9000244140625,1516.0,11610539
2024-06-24,1516.04248046875,1520.8499755859375,1538.949951171875,1475.050048828125,1475.050048828125,14639016
2024-07-01,1563.442138671875,1568.4000244140625,1574.75,1498.300048828125,1520.8499755859375,8960878
2024-07-08,1572.3140869140625,1577.300048828125,1602.5,1549.800048828125,1570.5999755859375,7647098
2024-07-15,1568.6500244140625,1568.6500244140625,1596.5999755859375,1565.1500244140625,1579.949951171875,4836256
2024-07-22,1714.25,1714.25,1723.800048828125,1555.050048828125,1555.050048828125,15173432
2024-07-29,1731.6500244140625,1731.6500244140625,1746.449951171875,1681.300048828125,1715.25,14558757
2024-08-05,1735.300048828125,1735.300048828125,1758.0,1703.949951171875,1725.0,12029945
2024-08-12,1742.75,1742.75,1753.0,1725.5999755859375,1735.0,7991719
2024-08-19,1775.75,1775.75,1781.449951171875,1740.6500244140625,1752.8499755859375,9199282
2024-08-26,1821.6500244140625,1821.6500244140625,1828.1500244140625,1764.5,1780.0,10175642
2024-09-02,1824.550048828125,1824.550048828125,1850.0,1801.300048828125,1829.949951171875,9844165
2024-09-09,1853.75,1853.75,1871.5,1812.8499755859375,1824.550048828125,8773755
2024-09-16,1865.75,1865.75,1873.3499755859375,1829.5999755859375,1862.0,9130836
2024-09-23,1948.699951171875,1948.699951171875,1959.300048828125,1856.0,1867.0,10560181
2024-09-30,1910.050048828125,1910.050048828125,1960.3499755859375,1896.050048828125,1949.0,9174523
2024-10-07,1901.949951171875,1901.949951171875,1947.0,1883.9000244140625,1910.050048828125,9001191
2024-10-14,1910.3499755859375,1910.3499755859375,1923.6500244140625,1872.699951171875,1903.0,6112748
2024-10-21,1860.4000244140625,1860.4000244140625,1920.550048828125,1829.449951171875,1918.800048828125,7414644
2024-10-28,1858.4000244140625,1858.4000244140625,1922.699951171875,1820.0,1863.199951171875,9321997
2024-11-04,1809.5999755859375,1809.5999755859375,1845.0,1760.0999755859375,1845.0,12303834
2024-11-11,1768.199951171875,1768.199951171875,1825.0,1763.1500244140625,1817.4000244140625,6825227
2024-11-18,1795.300048828125,1795.300048828125,1814.949951171875,1730.0,1799.0,6901503
2024-11-25,1780.9000244140625,1780.9000244140625,1830.0,1723.4000244140625,1806.0,12209312
2024-12-02,1804.8499755859375,1804.8499755859375,1832.0,1775.4000244140625,1800.0,10144872
2024-12-09,1813.449951171875,1813.449951171875,1826.3499755859375,1774.050048828125,1814.800048828125,7791265
2024-12-16,1808.8499755859375,1808.8499755859375,1829.4000244140625,1783.0999755859375,1818.699951171875,9261863
2024-12-23,1861.25,1861.25,1866.0,1796.6500244140625,1811.0,5491843
2024-12-30,1849.6500244140625,1849.6500244140625,1910.0,1844.0,1862.050048828125,13227634
2025-01-06,1784.800048828125,1784.800048828125,1865.0,1772.75,1850.5,6368569
2025-01-13,1786.550048828125,1786.550048828125,1791.949951171875,1740.800048828125,1784.5999755859375,7810281
2025-01-20,1822.199951171875,1822.199951171875,1843.0999755859375,1759.5,1789.3499755859375,10623411
